term	set_size	overlap	pval	padj
GO_BP::GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	46	22	0.0011282787172139928	0.007778111338882469
Immune::GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_DN	96	39	0.0011293049959183272	0.007778111338882469
Immune::GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_UP	96	39	0.0011293049959183272	0.007778111338882469
Immune::GSE2585_THYMIC_DC_VS_MTEC_DN	96	39	0.0011293049959183272	0.007778111338882469
Immune::GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_DN	96	39	0.0011293049959183272	0.007778111338882469
Immune::GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_UP	96	39	0.0011293049959183272	0.007778111338882469
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	291	99	0.0011316317116736453	0.007787742763929624
Immune::GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP	69	30	0.0011403272025703305	0.007841151559313527
Immune::GSE37301_RAG2_KO_VS_RAG2_AND_ETS1_KO_NK_CELL_UP	93	38	0.001143563745785935	0.00785696663668977
Immune::GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN	124	48	0.0011507840476488794	0.007880813497441972
Immune::GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP	124	48	0.0011507840476488794	0.007880813497441972
Immune::GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN	159	59	0.0011552272712655623	0.007880813497441972
Immune::GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN	143	54	0.0011553310919345094	0.007880813497441972
Immune::GSE27786_LIN_NEG_VS_CD4_TCELL_DN	143	54	0.0011553310919345094	0.007880813497441972
Immune::GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN	90	37	0.0011554362530357403	0.007880813497441972
Immune::GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	90	37	0.0011554362530357403	0.007880813497441972
Immune::GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	90	37	0.0011554362530357403	0.007880813497441972
Immune::QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_CONTRACTION_OF_VZV_SPECIFIC_T_CELLS_PEAK_TO_28DY_AT_1DYPOSITIVE	221	78	0.001155489403010326	0.007880813497441972
Immune::GSE17721_LPS_VS_PAM3CSK4_1H_BMDC_DN	87	36	0.0011645864900193792	0.007903201986482745
Immune::GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP	75	32	0.0011663417279301927	0.007903201986482745
Immune::GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN	75	32	0.0011663417279301927	0.007903201986482745
Immune::GSE3039_CD4_TCELL_VS_B2_BCELL_UP	75	32	0.0011663417279301927	0.007903201986482745
Immune::GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP	75	32	0.0011663417279301927	0.007903201986482745
Immune::GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN	78	33	0.0011719538793874178	0.007903201986482745
Immune::GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_DN	78	33	0.0011719538793874178	0.007903201986482745
Immune::GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	81	34	0.0011732456625313656	0.007903201986482745
GO_BP::GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	5	5	0.0011747875643275698	0.007903201986482745
GO_BP::GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	5	5	0.0011747875643275698	0.007903201986482745
GO_BP::GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	5	5	0.0011747875643275698	0.007903201986482745
GO_BP::GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	5	5	0.0011747875643275698	0.007903201986482745
GO_BP::GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	5	5	0.0011747875643275698	0.007903201986482745
Reactome::REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	5	5	0.0011747875643275698	0.007903201986482745
Immune::BUCASAS_PBMC_FLUARIX_FLUVIRIN_CAUCASIAN_MALE_AGE_18_40YO_HIGH_RESPONDERS_1DY_3DY_POSITIVE_PREDICTIVE_OF_TITER	5	5	0.0011747875643275698	0.007903201986482745
Immune::LI_PBMC_MENACTRA_AGE_18_45YO_ANTI_POLYSACCHARIDE_ANTIBODY_CORRELATION_PROFILE_3DY_UP	5	5	0.0011747875643275698	0.007903201986482745
Immune::THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_VS_21_30YO_0DY_UP	5	5	0.0011747875643275698	0.007903201986482745
Immune::GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN	121	47	0.0011836804595902913	0.007950276521619658
Immune::GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_UP	121	47	0.0011836804595902913	0.007950276521619658
Immune::GSE10325_BCELL_VS_LUPUS_BCELL_UP	49	23	0.0012104246153809028	0.008123401678744315
Immune::GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_UP	118	46	0.0012163771629885535	0.008150309920376178
Immune::GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	118	46	0.0012163771629885535	0.008150309920376178
GO_BP::GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	30	16	0.001244933835763322	0.008322397342940477
GO_BP::GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION	30	16	0.001244933835763322	0.008322397342940477
GO_BP::GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	38	19	0.0012450361980439024	0.008322397342940477
Reactome::REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	115	45	0.001248718077660399	0.008340363020297044
Immune::GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_UP	134	51	0.001278319411480277	0.008531282054819445
Immune::GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	112	44	0.0012805274568270966	0.008532442283814546
Immune::GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	112	44	0.0012805274568270966	0.008532442283814546
GO_BP::GOBP_LYMPHOCYTE_HOMEOSTASIS	52	24	0.0012818026224880037	0.008534160476231636
Immune::GSE10325_MYELOID_VS_LUPUS_MYELOID_DN	150	56	0.0012927684401697634	0.008600344523857372
Immune::GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP	109	43	0.001311608038729408	0.008718763737639464
GO_BP::GOBP_RESPONSE_TO_PROSTAGLANDIN	13	9	0.0013158956277667714	0.008719627505004301
Reactome::REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	13	9	0.0013158956277667714	0.008719627505004301
Immune::HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_28DY_DN	13	9	0.0013158956277667714	0.008719627505004301
Immune::SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_UP	13	9	0.0013158956277667714	0.008719627505004301
Immune::GSE3982_DC_VS_BASOPHIL_DN	131	50	0.0013205663070269883	0.008720372816215896
GO_BP::GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	20	12	0.0013232846102089447	0.008720372816215896
GO_BP::GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	20	12	0.0013232846102089447	0.008720372816215896
GO_BP::GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	20	12	0.0013232846102089447	0.008720372816215896
GO_BP::GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	20	12	0.0013232846102089447	0.008720372816215896
GO_BP::GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	20	12	0.0013232846102089447	0.008720372816215896
GO_BP::GOBP_T_HELPER_17_CELL_DIFFERENTIATION	20	12	0.0013232846102089447	0.008720372816215896
Immune::GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP	147	55	0.0013411127768533703	0.008819346829963354
GO_BP::GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	106	42	0.0013417390865305386	0.008819346829963354
GO_BP::GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	55	25	0.0013426499640920395	0.008819346829963354
GO_BP::GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	25	14	0.0013435600487177453	0.008819346829963354
GO_BP::GOBP_ROOF_OF_MOUTH_DEVELOPMENT	25	14	0.0013435600487177453	0.008819346829963354
Immune::GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN	103	41	0.0013706743271291002	0.008983271039285954
Immune::GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	103	41	0.0013706743271291002	0.008983271039285954
GO_BP::GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	41	20	0.0013811668216576652	0.009044971480785443
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	58	26	0.0013934029410339044	0.009110878622239615
Immune::GSE13306_TREG_VS_TCONV_UP	58	26	0.0013934029410339044	0.009110878622239615
Immune::GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP	100	40	0.0013981398068980795	0.009127622443632676
Immune::GSE7460_TREG_VS_TCONV_ACT_UP	100	40	0.0013981398068980795	0.009127622443632676
GO_BP::GOBP_CELL_PROJECTION_ORGANIZATION	517	164	0.0014012658090492237	0.009140916696822658
Immune::GSE3982_MAST_CELL_VS_NKCELL_DN	97	39	0.0014238316923770426	0.009280904481236217
Immune::GSE30083_SP1_VS_SP2_THYMOCYTE_DN	61	27	0.0014346277057658296	0.009344015391047783
GO_BP::GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	141	53	0.001441393333629711	0.009373526105286545
Immune::GSE18893_TCONV_VS_TREG_2H_CULTURE_DN	141	53	0.001441393333629711	0.009373526105286545
Immune::GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	94	38	0.0014474140574060005	0.009383583097047092
Immune::GSE30083_SP1_VS_SP3_THYMOCYTE_DN	94	38	0.0014474140574060005	0.009383583097047092
Immune::GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN	94	38	0.0014474140574060005	0.009383583097047092
Immune::GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP	94	38	0.0014474140574060005	0.009383583097047092
Immune::GSE15767_MED_VS_SCS_MAC_LN_DN	122	47	0.001449746549488509	0.00939144695263251
Immune::GSE3982_BCELL_VS_BASOPHIL_DN	91	37	0.0014685167161929758	0.00950569963899913
GO_BP::GOBP_NEGATIVE_REGULATION_OF_GROWTH	88	36	0.0014867331857871023	0.009592728323913335
Immune::GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	88	36	0.0014867331857871023	0.009592728323913335
Immune::GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN	88	36	0.0014867331857871023	0.009592728323913335
GO_BP::GOBP_NEGATIVE_REGULATION_OF_BINDING	67	29	0.0014911095165553688	0.009592728323913335
GO_BP::GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	67	29	0.0014911095165553688	0.009592728323913335
GO_BP::GOBP_TEMPERATURE_HOMEOSTASIS	67	29	0.0014911095165553688	0.009592728323913335
Immune::GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN	67	29	0.0014911095165553688	0.009592728323913335
Immune::GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	67	29	0.0014911095165553688	0.009592728323913335
Immune::GSE28408_LY6G_POS_VS_NEG_DC_UP	138	52	0.001493245854805036	0.009599110709547469
GO_BP::GOBP_FAT_CELL_DIFFERENTIATION	85	35	0.0015016188932638972	0.009645544330467715
Immune::GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	70	30	0.001507747325367315	0.009677499856546598
Immune::GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	82	34	0.0015126897850795168	0.009701800158281397
Immune::GSE15215_CD2_POS_VS_NEG_PDC_UP	73	31	0.0015175712353530672	0.009718248162883115
Immune::GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN	73	31	0.0015175712353530672	0.009718248162883115
GO_BP::GOBP_TISSUE_HOMEOSTASIS	79	33	0.0015194215517277793	0.009722675360369443
Immune::GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP	116	45	0.0015365946650839654	0.00982507061386386
GO_BP::GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	11	8	0.0015426222288113071	0.009826163916095716
GO_BP::GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	11	8	0.0015426222288113071	0.009826163916095716
GO_BP::GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	11	8	0.0015426222288113071	0.009826163916095716
GO_BP::GOBP_RESPONSE_TO_PROSTAGLANDIN_E	11	8	0.0015426222288113071	0.009826163916095716
Reactome::REACTOME_ARACHIDONIC_ACID_METABOLISM	11	8	0.0015426222288113071	0.009826163916095716
Immune::GSE14350_IL2RB_KO_VS_WT_TEFF_UP	113	44	0.00157974012885881	0.010047338848367367
Immune::GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN	113	44	0.00157974012885881	0.010047338848367367
Immune::GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN	132	50	0.0016000798189187554	0.01016899212190109
GO_BP::GOBP_PLATELET_ACTIVATION	47	22	0.0016079113469766712	0.010203304303923823
Immune::GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	47	22	0.0016079113469766712	0.010203304303923823
Immune::GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP	110	43	0.001622423849099483	0.01028761426311078
Immune::GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	129	49	0.0016549022114940492	0.010440900992165167
Immune::GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	129	49	0.0016549022114940492	0.010440900992165167
GO_BP::GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	7	6	0.0016577995138352607	0.010440900992165167
GO_BP::GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	7	6	0.0016577995138352607	0.010440900992165167
GO_BP::GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	7	6	0.0016577995138352607	0.010440900992165167
GO_BP::GOBP_PROTEIN_NITROSYLATION	7	6	0.0016577995138352607	0.010440900992165167
GO_BP::GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	7	6	0.0016577995138352607	0.010440900992165167
Reactome::REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	7	6	0.0016577995138352607	0.010440900992165167
Immune::RECHTIEN_PBMC_RVSV_ZEBOV_AGE_18_55YO_1DY_UP	7	6	0.0016577995138352607	0.010440900992165167
GO_BP::GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	28	15	0.0016622271020404135	0.010458941890405027
GO_BP::GOBP_T_CELL_SELECTION	36	18	0.0016643547477175856	0.010458941890405027
Immune::GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_DN	107	42	0.0016644042703171666	0.010458941890405027
GO_BP::GOBP_GRANULOCYTE_MIGRATION	50	23	0.0016983707482557207	0.010645036949711048
GO_BP::GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	9	7	0.0017003635132450594	0.010645036949711048
GO_BP::GOBP_LEUKOCYTE_AGGREGATION	9	7	0.0017003635132450594	0.010645036949711048
Reactome::REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	9	7	0.0017003635132450594	0.010645036949711048
Immune::FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN	9	7	0.0017003635132450594	0.010645036949711048
Immune::GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP	126	48	0.001710528806230789	0.010700690645391564
GO_BP::GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	18	11	0.0017189017366715967	0.010737056343215206
GO_BP::GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	18	11	0.0017189017366715967	0.010737056343215206
Immune::GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP	142	53	0.0017305157049177708	0.010793528809334707
Immune::GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_UP	142	53	0.0017305157049177708	0.010793528809334707
Immune::GSE17721_CTRL_VS_CPG_4H_BMDC_DN	101	40	0.0017451308956346054	0.010860462228099929
Immune::GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN	101	40	0.0017451308956346054	0.010860462228099929
Immune::GSE7831_1H_VS_4H_CPG_STIM_PDC_DN	101	40	0.0017451308956346054	0.010860462228099929
Immune::GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	123	47	0.0017668370520022964	0.010987395129167727
Immune::GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN	155	57	0.0017695748326186484	0.010996269089509512
GO_BP::GOBP_RIBOSOME_ASSEMBLY	53	24	0.0017741871042076334	0.011008621018637452
Immune::GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	53	24	0.0017741871042076334	0.011008621018637452
GO_BP::GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	224	78	0.0017810077939191757	0.011032070384955494
Immune::GSE14415_INDUCED_VS_NATURAL_TREG_UP	98	39	0.001783226539754399	0.011032070384955494
Immune::GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_UP	98	39	0.001783226539754399	0.011032070384955494
Immune::GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	98	39	0.001783226539754399	0.011032070384955494
GO_BP::GOBP_EPITHELIAL_CELL_PROLIFERATION	139	52	0.0017954704805163912	0.011099632911607963
GO_BP::GOBP_POSITIVE_REGULATION_OF_TRANSLATION	95	38	0.0018193110918778006	0.011238733983625087
Immune::GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN	120	46	0.0018236833228729178	0.011249176026162433
Immune::GSE42724_NAIVE_VS_MEMORY_BCELL_DN	120	46	0.0018236833228729178	0.011249176026162433
Immune::GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN	56	25	0.0018361649276573007	0.011317845391709843
GO_BP::GOBP_T_CELL_APOPTOTIC_PROCESS	39	19	0.0018439884517736903	0.011357723290697128
Immune::GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN	92	37	0.001852955583041058	0.011371210231259279
Immune::GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN	92	37	0.001852955583041058	0.011371210231259279
Immune::GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP	92	37	0.001852955583041058	0.011371210231259279
Immune::GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP	92	37	0.001852955583041058	0.011371210231259279
Immune::GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP	92	37	0.001852955583041058	0.011371210231259279
Immune::GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	117	45	0.0018809004087417304	0.011534264275536825
Immune::GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	89	36	0.0018836830900456807	0.011534465286418405
Immune::GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	89	36	0.0018836830900456807	0.011534465286418405
Immune::GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN	86	35	0.001910965079978508	0.011692987641093874
GO_BP::GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	175	63	0.0019212038635421412	0.011737640960323169
Immune::GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_DN	62	27	0.0019224602073529664	0.011737640960323169
Immune::FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	62	27	0.0019224602073529664	0.011737640960323169
Immune::GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	133	50	0.001930129168820625	0.01177589352526271
Immune::GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP	83	34	0.0019342178763857014	0.011791410147724564
Immune::GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_DN	114	44	0.0019382947423664527	0.011791410147724564
Immune::GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN	114	44	0.0019382947423664527	0.011791410147724564
Immune::GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP	114	44	0.0019382947423664527	0.011791410147724564
GO_BP::GOBP_CELL_CELL_JUNCTION_ASSEMBLY	31	16	0.001959019601848563	0.011900228414125703
GO_BP::GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	31	16	0.001959019601848563	0.011900228414125703
GO_BP::GOBP_MYELOID_LEUKOCYTE_MIGRATION	77	32	0.001966006604960104	0.011925400874194008
Immune::GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_UP	77	32	0.001966006604960104	0.011925400874194008
Immune::GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_UP	74	31	0.0019730734471190797	0.011942950345097585
Immune::GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_DN	71	30	0.001973170720980481	0.011942950345097585
Immune::GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_UP	71	30	0.001973170720980481	0.011942950345097585
GO_BP::GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	316	105	0.0019906446294841048	0.012040027250715325
Immune::GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_UP	111	43	0.0019956433403700105	0.01206156482879252
Immune::GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP	130	49	0.0019997012102303587	0.012068700325627683
Immune::GSE7852_TREG_VS_TCONV_FAT_DN	130	49	0.0019997012102303587	0.012068700325627683
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	42	20	0.0020015425555922634	0.012071129043036304
GO_BP::GOBP_CYTOSKELETON_ORGANIZATION	574	179	0.0020361018400374535	0.012270731563271695
GO_BP::GOBP_ANIMAL_ORGAN_MORPHOGENESIS	235	81	0.0020403461941356058	0.012287483289736969
GO_BP::GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	215	75	0.0020459163857768047	0.012312189784993986
Immune::GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	108	42	0.00205269043578298	0.012335257926778953
Immune::GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN	108	42	0.00205269043578298	0.012335257926778953
Immune::GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	143	53	0.002069235532563467	0.01240764250989292
Immune::GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_UP	127	48	0.002070651986392906	0.01240764250989292
Immune::GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP	127	48	0.002070651986392906	0.01240764250989292
Immune::KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MO_UP	127	48	0.002070651986392906	0.01240764250989292
Immune::GSE3982_NEUTROPHIL_VS_TH2_UP	105	41	0.0021091437804767288	0.012629269931776786
GO_BP::GOBP_MITOTIC_CELL_CYCLE_PROCESS	420	135	0.002112708579405001	0.012641592205869153
GO_BP::GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	45	21	0.002136975105025852	0.012777679369965695
GO_BP::GOBP_SENSORY_ORGAN_DEVELOPMENT	124	47	0.0021428694053089235	0.012803797322746837
Immune::GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_UP	102	40	0.0021646705978908523	0.012915662621412773
Immune::GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_UP	102	40	0.0021646705978908523	0.012915662621412773
Immune::GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	121	46	0.002216218412352929	0.013168342133320174
GO_BP::GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	16	10	0.00221883070758131	0.013168342133320174
GO_BP::GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	16	10	0.00221883070758131	0.013168342133320174
Reactome::REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	16	10	0.00221883070758131	0.013168342133320174
Immune::WEINBERGER_BLOOD_TWINRIX_AGE_20_40_AND_60_84YO_CORRELATED_WITH_ANTI_HBS_CONC_PRIMARY_VACC_1DY_SIGNIFICANT	16	10	0.00221883070758131	0.013168342133320174
GO_BP::GOBP_LYMPHOCYTE_COSTIMULATION	26	14	0.002221545292492281	0.013168342133320174
GO_BP::GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	26	14	0.002221545292492281	0.013168342133320174
Immune::GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	26	14	0.002221545292492281	0.013168342133320174
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	34	17	0.0022274260921660897	0.013168342133320174
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	34	17	0.0022274260921660897	0.013168342133320174
GO_BP::GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	34	17	0.0022274260921660897	0.013168342133320174
