term	set_size	overlap	pval	padj
GO_BP::GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	40	20	5.777181033113851e-05	0.0006548072494602734
GO_BP::GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	108	41	5.7875995276256434e-05	0.0006548072494602734
Immune::GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP	108	41	5.7875995276256434e-05	0.0006548072494602734
Immune::GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP	122	45	5.851365624622671e-05	0.0006611073316217328
Immune::GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN	115	43	5.860545632746052e-05	0.0006611118744976695
GO_BP::GOBP_MYOBLAST_DIFFERENTIATION	49	23	5.867569937473204e-05	0.0006611118744976695
Immune::GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_DN	91	36	5.9297327812421e-05	0.0006629513597783595
GO_BP::GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	46	22	5.934376697026368e-05	0.0006629513597783595
GO_BP::GOBP_RESPONSE_TO_CORTICOSTEROID	46	22	5.934376697026368e-05	0.0006629513597783595
Immune::GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	46	22	5.934376697026368e-05	0.0006629513597783595
Immune::ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP	46	22	5.934376697026368e-05	0.0006629513597783595
Immune::GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN	147	52	5.940627710483344e-05	0.0006629513597783595
Immune::GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN	147	52	5.940627710483344e-05	0.0006629513597783595
GO_BP::GOBP_REGULATION_OF_KINASE_ACTIVITY	240	77	6.0535704450608194e-05	0.0006746349624059605
Immune::GSE11057_PBMC_VS_MEM_CD4_TCELL_DN	158	55	6.111477296295596e-05	0.0006801616909346663
Immune::GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP	140	50	6.176529271440365e-05	0.000684048818427115
Immune::GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_DN	140	50	6.176529271440365e-05	0.000684048818427115
Immune::GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN	140	50	6.176529271440365e-05	0.000684048818427115
Reactome::REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	68	29	6.188216694817421e-05	0.000684048818427115
Immune::GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_UP	68	29	6.188216694817421e-05	0.000684048818427115
GO_BP::GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	98	38	6.266444624423135e-05	0.0006917613633978575
Immune::GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	133	48	6.371748902938963e-05	0.0007024380866043223
Immune::GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN	105	40	6.480180021059743e-05	0.000712471405541246
Immune::GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN	105	40	6.480180021059743e-05	0.000712471405541246
Immune::GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN	126	46	6.513885461518793e-05	0.0007152158802043453
GO_BP::GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	162	56	6.553261591672593e-05	0.0007171311341137933
GO_BP::GOBP_ERYTHROCYTE_HOMEOSTASIS	88	35	6.566396325809672e-05	0.0007171311341137933
Immune::GSE2706_2H_VS_8H_R848_STIM_DC_DN	88	35	6.566396325809672e-05	0.0007171311341137933
Immune::GSE27241_WT_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP	88	35	6.566396325809672e-05	0.0007171311341137933
Immune::GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_UP	78	32	6.579933790737729e-05	0.0007176514454431283
Immune::GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP	119	44	6.589202861083473e-05	0.0007177054514469082
Reactome::REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	65	28	6.650441089418708e-05	0.0007234123419075137
GO_BP::GOBP_SYNCYTIUM_FORMATION	21	13	6.722586282575962e-05	0.0007288936493189544
Immune::LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE	21	13	6.722586282575962e-05	0.0007288936493189544
Immune::GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN	144	51	6.727563633689615e-05	0.0007288936493189544
Immune::GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP	155	54	6.930630021735646e-05	0.0007499015023518198
GO_BP::GOBP_LYMPHOCYTE_COSTIMULATION	29	16	6.951600639040221e-05	0.0007511769250640556
Immune::GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN	130	47	7.199173199504271e-05	0.0007769028597881918
GO_BP::GOBP_REGULATION_OF_PHOSPHORYLATION	418	122	7.248505660886978e-05	0.0007792918383256904
Immune::GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP	102	39	7.250136382502285e-05	0.0007792918383256904
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	85	34	7.259417858241762e-05	0.0007792918383256904
Immune::GSE360_CTRL_VS_L_DONOVANI_DC_DN	85	34	7.259417858241762e-05	0.0007792918383256904
Immune::GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP	148	52	7.289192766244953e-05	0.0007814626058700356
Immune::GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP	123	45	7.347724587532574e-05	0.0007867066377750846
Immune::GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP	116	43	7.417201697695502e-05	0.0007931073187862641
Immune::OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_UP	1033	269	7.573145581818499e-05	0.0008087249459435421
Immune::GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP	92	36	7.76547682037055e-05	0.0008271386195246562
GO_BP::GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	215	70	7.765800241991883e-05	0.0008271386195246562
GO_BP::GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	343	103	7.952294214619314e-05	0.0008459007370037189
GO_BP::GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	56	25	7.984241112987437e-05	0.0008481960039511329
GO_BP::GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	82	33	8.010933554106051e-05	0.0008488268973133096
Immune::GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP	82	33	8.010933554106051e-05	0.0008488268973133096
Immune::GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP	127	46	8.132365802638697e-05	0.000860578942633694
Immune::GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_UP	120	44	8.285867350794883e-05	0.0008756898569703119
Immune::GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN	113	42	8.345778379075385e-05	0.0008797482878973795
Immune::GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN	113	42	8.345778379075385e-05	0.0008797482878973795
GO_BP::GOBP_NEURON_PROJECTION_EXTENSION	53	24	8.366544281674632e-05	0.0008805895169689921
GO_BP::GOBP_HEART_VALVE_MORPHOGENESIS	14	10	8.375289048922688e-05	0.0008805895169689921
Immune::QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_CONTRACTION_OF_VZV_SPECIFIC_T_CELLS_PEAK_TO_28DY_AT_1DYPOSITIVE	227	73	8.590800252362185e-05	0.0009020891664226273
Immune::GSE3720_UNSTIM_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP	138	49	8.625389223394207e-05	0.0009045600493251874
GO_BP::GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	24	14	8.80537478840622e-05	0.000922253082831791
Immune::GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	149	52	8.911862914655e-05	0.000931017517751123
Immune::SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP	47	22	8.923199681135458e-05	0.000931017517751123
Immune::SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP	47	22	8.923199681135458e-05	0.000931017517751123
Immune::GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_UP	160	55	9.016112002546788e-05	0.0009373141099119981
GO_BP::GOBP_CELL_RECOGNITION	41	20	9.028882479850498e-05	0.0009373141099119981
GO_BP::GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	44	21	9.04701375981416e-05	0.0009373141099119981
GO_BP::GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	44	21	9.04701375981416e-05	0.0009373141099119981
Immune::GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP	96	37	9.052300083502182e-05	0.0009373141099119981
Immune::GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN	96	37	9.052300083502182e-05	0.0009373141099119981
GO_BP::GOBP_DEVELOPMENTAL_GROWTH	216	70	9.137281951637747e-05	0.0009449174003084295
Immune::GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP	66	28	9.221782598460496e-05	0.0009524517885783694
Immune::GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	103	39	9.297948567257126e-05	0.0009578994871557089
Immune::GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN	103	39	9.297948567257126e-05	0.0009578994871557089
Immune::GSE25087_TREG_VS_TCONV_ADULT_UP	117	43	9.340861872224423e-05	0.0009599026396331129
Immune::GSE7852_THYMUS_VS_FAT_TCONV_DN	117	43	9.340861872224423e-05	0.0009599026396331129
Immune::GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	142	50	9.360059439093596e-05	0.000960668584840472
GO_BP::GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	621	171	9.379589350436946e-05	0.0009609621176899702
Immune::GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN	110	41	9.386414817045063e-05	0.0009609621176899702
GO_BP::GOBP_CORONARY_VASCULATURE_MORPHOGENESIS	6	6	9.541074877597396e-05	0.0009755749062343337
Immune::GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP	135	48	9.764973810819104e-05	0.0009972220446005026
GO_BP::GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	19	12	9.827959405213862e-05	0.0010011545197341144
GO_BP::GOBP_DENDRITIC_CELL_DIFFERENTIATION	19	12	9.827959405213862e-05	0.0010011545197341144
Reactome::REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	63	27	9.938323170807129e-05	0.0010111378549403274
GO_BP::GOBP_CYTOSKELETON_ORGANIZATION	597	165	0.00010195083241884681	0.001035972433771636
Immune::GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	121	44	0.0001037039094537095	0.0010511746955778733
Immune::GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN	121	44	0.0001037039094537095	0.0010511746955778733
GO_BP::GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	474	135	0.00010523729128567473	0.0010630620376887573
Immune::GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN	114	42	0.0001052665342943635	0.0010630620376887573
Immune::GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	114	42	0.0001052665342943635	0.0010630620376887573
Immune::GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_DN	83	33	0.00010606535742034315	0.0010663890044590614
Immune::GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN	83	33	0.00010606535742034315	0.0010663890044590614
GO_BP::GOBP_SKIN_DEVELOPMENT	73	30	0.00010624780423400185	0.0010663890044590614
Immune::GSE25677_MPL_VS_R848_STIM_BCELL_UP	73	30	0.00010624780423400185	0.0010663890044590614
Immune::GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	73	30	0.00010624780423400185	0.0010663890044590614
GO_BP::GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	12	9	0.00010773095490086064	0.0010799500135895098
Immune::GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	132	47	0.00011053904957210428	0.0011067434828639082
Immune::GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP	125	45	0.00011429034943302827	0.0011429034943302827
Immune::GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	143	50	0.0001145748708230584	0.001142954199186119
Immune::GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP	143	50	0.0001145748708230584	0.001142954199186119
Immune::GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	70	29	0.00011611829669044847	0.0011569399109961859
Immune::GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	97	37	0.0001166557068839802	0.0011608803921057884
Immune::GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN	118	43	0.00011706494580359585	0.0011635373714136258
Immune::GSE7460_CD8_TCELL_VS_TREG_ACT_UP	104	39	0.00011855561315053266	0.0011758092654719561
GO_BP::GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	111	41	0.00011858712029515452	0.0011758092654719561
Immune::GSE27896_HDAC6_KO_VS_WT_TREG_UP	122	44	0.00012919584716049453	0.0012776384986751912
Immune::GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	122	44	0.00012919584716049453	0.0012776384986751912
GO_BP::GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	77	31	0.0001294819456481337	0.0012776384986751912
Immune::GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP	77	31	0.0001294819456481337	0.0012776384986751912
Immune::GSE39556_CD8A_DC_VS_NK_CELL_DN	94	36	0.0001305114749010278	0.0012862456201089246
GO_BP::GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	8	7	0.00013249101138159547	0.00130105218859718
GO_BP::GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	8	7	0.00013249101138159547	0.00130105218859718
GO_BP::GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	8	7	0.00013249101138159547	0.00130105218859718
GO_BP::GOBP_MAPK_CASCADE	288	88	0.00013443096392633876	0.0013185195262799172
GO_BP::GOBP_GRANULOCYTE_CHEMOTAXIS	45	21	0.0001357532071738059	0.0013298936942296195
Immune::GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	133	47	0.0001361275768454483	0.0013319660031049846
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	230	73	0.00013667759477549394	0.001335749970446285
Immune::GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP	64	27	0.00013730038936897722	0.0013402353043415675
GO_BP::GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	84	33	0.0001393498506221752	0.001357002116773087
Immune::GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	84	33	0.0001393498506221752	0.001357002116773087
Immune::GSE42724_NAIVE_VS_B1_BCELL_DN	144	50	0.00013973403810293202	0.0013575112015225463
Immune::GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	144	50	0.00013973403810293202	0.0013575112015225463
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	74	30	0.0001426194721051332	0.001383899503938303
Immune::GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP	91	35	0.00014588251237641052	0.0014135237838766935
Immune::GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN	119	43	0.00014601804368897384	0.0014135237838766935
Immune::GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP	112	41	0.00014905258513947894	0.001438525713798479
Immune::GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN	112	41	0.00014905258513947894	0.001438525713798479
Immune::KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN	159	54	0.00014912833805637044	0.001438525713798479
Immune::GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN	98	37	0.0001494045043212047	0.0014394921617755648
Immune::GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN	148	51	0.00014961081776742458	0.0014397841051029799
Immune::GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN	105	39	0.00015031922988776735	0.0014398258787844693
Immune::GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN	105	39	0.00015031922988776735	0.0014398258787844693
Immune::GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	105	39	0.00015031922988776735	0.0014398258787844693
Immune::KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	105	39	0.00015031922988776735	0.0014398258787844693
GO_BP::GOBP_SENSORY_ORGAN_DEVELOPMENT	130	46	0.00015420684001731625	0.00147361209268884
Immune::GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN	130	46	0.00015420684001731625	0.00147361209268884
Immune::GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP	81	32	0.0001547092684215683	0.0014766882330086684
Immune::GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	163	55	0.0001577343718284216	0.001503807880601968
Immune::GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN	141	49	0.00015851772819643813	0.0015095168994724842
GO_BP::GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	58	25	0.00015963044779582008	0.0015183454220579165
GO_BP::GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	25	14	0.00016086168191123675	0.001522972868094811
GO_BP::GOBP_RESPONSE_TO_CHEMOKINE	25	14	0.00016086168191123675	0.001522972868094811
GO_BP::GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	25	14	0.00016086168191123675	0.001522972868094811
Immune::SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_7DY_DN	25	14	0.00016086168191123675	0.001522972868094811
Immune::GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN	88	34	0.0001629037722153991	0.001540523533782618
GO_BP::GOBP_HEAD_DEVELOPMENT	266	82	0.00016329342753057774	0.0015424252161664273
GO_BP::GOBP_REGULATION_OF_SYSTEM_PROCESS	134	47	0.00016696767248403608	0.001573497189999326
Immune::GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	134	47	0.00016696767248403608	0.001573497189999326
Immune::GSE3982_NEUTROPHIL_VS_BASOPHIL_UP	95	36	0.00016755656966786517	0.001577229850268282
Immune::GSE7852_TREG_VS_TCONV_THYMUS_UP	109	40	0.0001681137736330012	0.0015806559405953445
Immune::GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP	102	38	0.000169128222050355	0.0015883683770056302
GO_BP::GOBP_REGULATION_OF_BINDING	145	50	0.0001698031880586081	0.0015892334992212978
Immune::GSE23398_WT_VS_IL2_KO_CD4_TCELL_SCURFY_MOUSE_DN	145	50	0.0001698031880586081	0.0015892334992212978
Immune::GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	145	50	0.0001698031880586081	0.0015892334992212978
GO_BP::GOBP_TYPE_II_INTERFERON_PRODUCTION	55	24	0.0001707497875640504	0.0015962665854559227
Immune::GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_UP	127	45	0.0001746734242690967	0.0016310828887228434
GO_BP::GOBP_CELL_GROWTH	205	66	0.0001782279589279622	0.0016623770855538548
Reactome::REACTOME_HEMOSTASIS	255	79	0.00017920049438409886	0.0016695444693188254
Immune::GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP	138	48	0.00017982344561920393	0.0016734423039420799
Immune::GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP	149	51	0.00018109144653951227	0.0016794370117428862
Immune::GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP	149	51	0.00018109144653951227	0.0016794370117428862
Immune::GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN	120	43	0.0001812888608030524	0.0016794370117428862
Immune::GSE42724_NAIVE_VS_MEMORY_BCELL_DN	120	43	0.0001812888608030524	0.0016794370117428862
GO_BP::GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	28	15	0.00018292837094295857	0.0016919850135787692
GO_BP::GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	175	58	0.00018305705831506245	0.0016919850135787692
Immune::GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	65	27	0.00018760279512738083	0.0017297452066000988
Immune::GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	65	27	0.00018760279512738083	0.0017297452066000988
Immune::GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP	92	35	0.00018777674125438726	0.0017297452066000988
Immune::GSE3982_MAST_CELL_VS_BCELL_DN	106	39	0.0001895507515228445	0.0017402842856844582
Immune::GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_UP	75	30	0.00018973901711628646	0.0017402842856844582
Immune::GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_UP	75	30	0.00018973901711628646	0.0017402842856844582
Immune::GSE14415_NATURAL_TREG_VS_TCONV_UP	99	37	0.00019019732902223786	0.0017402842856844582
Immune::GSE3982_DC_VS_NKCELL_DN	99	37	0.00019019732902223786	0.0017402842856844582
Immune::GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_UP	99	37	0.00019019732902223786	0.0017402842856844582
GO_BP::GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	49	22	0.00019134718198966089	0.0017488491046652804
Immune::GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN	153	52	0.00019234276640549828	0.0017559864165144822
GO_BP::GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	480	135	0.0001949300172406524	0.0017776226767319248
Immune::GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_DN	124	44	0.00019784009355889538	0.0017960831422442823
Immune::GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_DN	124	44	0.00019784009355889538	0.0017960831422442823
GO_BP::GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	20	12	0.00019793272417884658	0.0017960831422442823
GO_BP::GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	20	12	0.00019793272417884658	0.0017960831422442823
GO_BP::GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	31	16	0.00019827176985899594	0.0017960831422442823
GO_BP::GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	31	16	0.00019827176985899594	0.0017960831422442823
GO_BP::GOBP_CARTILAGE_DEVELOPMENT	46	21	0.0001999371369447814	0.0018091656860711415
GO_BP::GOBP_CELL_PROJECTION_ORGANIZATION	538	149	0.00020154114055547455	0.0018216646737500353
GO_BP::GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	15	10	0.00020299009272220373	0.0018327361572490358
Immune::GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	135	47	0.00020398975107113502	0.00183568334847292
Immune::GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN	135	47	0.00020398975107113502	0.00183568334847292
Immune::GSE7852_TREG_VS_TCONV_FAT_DN	135	47	0.00020398975107113502	0.00183568334847292
GO_BP::GOBP_INTERLEUKIN_6_PRODUCTION	62	26	0.000204222677979981	0.0018357598965673017
GO_BP::GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	146	50	0.00020561191053100543	0.0018462189112443735
GO_BP::GOBP_EAR_DEVELOPMENT	43	20	0.0002066173865179562	0.0018532129624088617
Immune::GSE29618_PDC_VS_MDC_UP	110	40	0.00021054213104017278	0.00188634680384295
GO_BP::GOBP_KERATINOCYTE_DIFFERENTIATION	37	18	0.00021124164471638922	0.0018905433848797198
Immune::GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN	103	38	0.0002136459448558283	0.0019069721872570654
Immune::GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	96	36	0.00021377671096757078	0.0019069721872570654
Immune::GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_UP	96	36	0.00021377671096757078	0.0019069721872570654
Immune::GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP	139	48	0.0002187340787377762	0.0019490683704520798
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	59	25	0.0002214149244363365	0.0019708096647325707
GO_BP::GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	284	86	0.00022386007197352012	0.001987864668980446
Immune::GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_UP	121	43	0.00022406005193153684	0.001987864668980446
Immune::GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN	121	43	0.00022406005193153684	0.001987864668980446
Immune::GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	79	31	0.00022525875730818103	0.0019963343822111818
Immune::GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_DN	154	52	0.00023118930474885102	0.002046332520781992
Immune::GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_DN	132	46	0.0002314006823622668	0.002046332520781992
