,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
ABCD4,3.8618624496945496e-13,0.004980774771188228,0.005370186962111723,8.423324843326398e-05,0.0011112858362261567,2.2105163932630183e-15,1.9585315449122332e-12,9.505955741414246e-06,0.007083592114459701,2.0029222096265512e-14,2.3075848320682973e-06,8.247715155156374e-14,3.4666767912604324e-15,6.666196108027433e-14,0.050549014477033145,0.0010268865746943935,2.4037775977536897e-10,1.014476674467342e-13,0.00010330664632467049,1.308034740922464e-08,4.428134271404833e-06,6.597800026970377e-05,7.541837728214983e-14,0.03821151463675347,5.337411895300877e-12,3.3651207424204614e-12,0.00018210925379071703,3.9952369686175165e-11,1.2538052181928881e-10,0.006624289697788384,0.001296349157375234,3.110480377678021e-11,8.987958489105237e-13,7.636989163219338e-10,1.6956082377531381e-12,3.18668244819326e-13,2.0348447350613332e-05,1.1697063763800075e-09,0.03315306788982605,0.01602683924458536
ABCG1,1.6494514597066972e-13,0.0019419323335026124,5.355894162408901e-10,0.0016057046831953882,0.0002545803483250921,1.7285301487150887e-14,1.1363239506824695e-07,7.819857164608283e-06,3.0855530178654715e-06,2.5843747093459262e-14,1.0521818246328793e-12,3.5577305794117493e-14,7.196469584251917e-14,6.646078385934921e-15,0.14559222882869893,1.6099571007575713e-10,0.011692881103386253,0.006204252921406088,1.3780230256998858e-14,0.0007898187585368645,3.207370701661574e-13,9.242080191540611e-07,4.472551867568781e-14,0.05802825621000843,8.096399004375616e-06,0.00030223756894774613,2.6154781752744936e-06,3.3701390082264415e-07,2.274487778096466e-13,0.0012574018578080577,1.599157420834255e-05,2.4495106907645197e-12,3.074083248437914e-14,2.3103512247810864e-08,2.1537076352275873e-14,1.0603584447552152e-14,3.711628033056866e-07,4.434055758515182e-07,0.0007558075771068814,4.0347212315601815e-07
ABHD12,1.286969757709921e-12,7.447395370321235e-07,0.0073395045217421444,0.0018923288626389579,8.300064454416414e-06,3.5426652200398033e-15,9.416861583644852e-12,1.5087198288768978e-06,0.00020228043828142238,3.185714889930914e-14,4.721600302905595e-06,8.75097144539394e-15,1.573040376558316e-12,6.1267571151014644e-12,2.8511073197155032e-06,0.0015609726581043597,0.0052263230343768665,2.191785027715131e-14,1.9925164747757143e-14,2.6908587719245835e-06,0.021973607464704902,1.5260692967530522e-05,1.1687353517362649e-14,9.094392142728836e-05,1.4157448268382463e-12,3.398193970779416e-14,0.02894718691983277,1.6857486851559052e-06,0.020308315530817526,0.014624210657601552,0.006911226244899013,8.49027351258994e-07,5.1462894801968155e-12,0.01449834121382356,1.9862507965555466e-06,0.0002972819931372422,0.002243394640083646,9.662393544230843e-07,0.07963991853531324,0.011132756152119682
ABHD18,3.152431525237493e-12,9.514742765664542e-05,0.005633493821429372,0.0024244449678414506,0.002249173306943384,3.494348896817489e-14,1.9537174098914347e-10,3.0333491316710348e-05,2.7900261453753713e-11,7.315453249046312e-14,1.874115987112855e-09,6.585454614022718e-05,2.7670706117686146e-13,8.961679454304941e-14,0.09914287895222638,0.0008239135469344874,3.641554939400518e-10,1.4684656724359229e-12,6.184922648639618e-05,2.023089944165329e-08,9.756778221573925e-15,1.827909499578399e-11,1.6860829335510588e-15,0.006437336316378961,5.965598306884139e-15,9.451310562999135e-15,8.510585585517567e-14,3.5096909424641907e-15,8.334999052291501e-14,2.460241555685895e-15,1.4752033036326098e-09,7.075176774377991e-13,5.745649108718537e-14,7.690413536435221e-12,2.1204670433681342e-13,5.1788154320879053e-14,1.094339911861518e-06,5.867197553070035e-12,0.02350157462747177,2.5376356406436094e-12
ABHD3,2.5094990351871186e-12,8.736256003493988e-06,0.004573565594792554,0.004611446310707341,0.0013741766966751546,1.5169523400728979e-12,1.12795825419457e-10,3.752120799175154e-06,1.2805917394135873e-10,1.0138963523848294e-12,7.94610260940567e-10,9.762810454750205e-13,1.0499888225285416e-12,0.00022103909872691902,0.1302578924529426,0.0024697819313171114,4.600895736910881e-10,1.204411888393913e-10,1.2130839367455854e-12,1.9744936661993643e-05,2.6091926814617557e-13,7.004632921485182e-07,1.7457852648516215e-13,0.06284187939572604,1.533348208308687e-12,1.9425594443534658e-13,2.7575660620468124e-09,2.1074335268533096e-10,1.0673506624998811e-12,5.359294241707186e-13,9.50981109802902e-11,5.147907138318528e-12,3.17619315175927e-13,1.8999870762557933e-10,1.6553034118584653e-13,2.368986756173623e-14,1.3360656112340134e-05,2.349315669258307e-09,0.05278664443617511,2.250274970264006e-07
ABHD5,2.814601115546485e-13,0.0011281327145939608,0.00028019060701190915,0.0142504044662936,8.866953651190925e-06,1.979125309113469e-08,1.8877894136272377e-09,1.588909832230887e-07,0.00023177014990689846,4.755416064709372e-13,0.0007324675416998852,7.321759457925017e-05,0.00019121027774785014,1.0571455896656531e-13,8.837628907741308e-08,0.0014947211351335275,1.4627848292786483e-10,1.5383263186517859e-12,6.407071499005577e-14,1.437995938412004e-06,0.027943737330569724,1.2313025591090752e-06,1.8148803999405301e-12,0.012281914136796274,4.937288069320421e-13,5.846307974901852e-11,0.015227749071023389,1.0846463163205167e-06,1.0034408176133836e-12,1.5624602590937355e-13,3.805807283864526e-12,5.525270925425597e-13,2.4648721015120063e-14,0.020141896168022456,7.493646118528483e-14,3.509322075808351e-14,2.1757603434819893e-05,1.9222020052360625e-10,9.11938306917058e-05,0.034830298611714175
ABI1,5.770182750080158e-13,0.011868206224067876,0.012980365008716284,1.2230708667999782e-05,0.0007118370329311413,3.6732537139717154e-13,0.005523130125413756,7.309099428227528e-12,0.012908358492557588,4.0392155494799686e-13,1.35683080966342e-10,3.6728335430788266e-13,1.0562549183597635e-11,1.3166096843438565e-05,5.2786926569623855e-05,0.0023658781010186787,0.014475962949249467,1.693689055568246e-11,0.0002026424545724062,0.0035615450248662277,0.03467857740432965,0.0028740326003047693,8.097057251863563e-07,0.0041216780968934,0.006928503281702885,0.003588763910358026,0.00028967214356461,1.0781507277727698e-05,5.8227079764765216e-06,0.062069012960491846,0.013426144146583868,4.9410203617534146e-05,0.0005886770402930155,1.9772627716134395e-11,0.003133797195451107,0.004708154818774893,0.005099552899859679,5.78879753813109e-11,0.07406956453951206,0.024437037312070475
ABI2,1.389341719340247e-14,0.00013677594549959144,1.4994452903878876e-07,6.780902386497639e-09,0.0009237797600516577,5.399059479359463e-15,9.570773740832847e-14,1.7744196817976835e-08,0.0004676918152411269,3.4256318891667456e-15,4.191796514768919e-05,0.00022763240628581794,4.2110612751821886e-05,5.52689409638983e-15,1.4255396380677368e-07,3.8900937379892955e-08,3.7907187439293146e-13,1.9113600496693413e-14,1.0176929457895791e-05,3.2605915854651424e-09,0.0004541875756600776,0.00046265871376324465,9.95412281969397e-14,0.0001691359210229996,1.850086038377998e-05,0.0011252438225722078,3.8037854373379495e-06,0.0088040903275884,0.046413347049366324,0.02187761889202904,0.006803410303357895,2.5473400078451716e-07,8.439502307426292e-06,0.026282331213552328,9.983964508750655e-09,0.0006302594168654404,0.0025938332129441183,0.00022486793101324928,9.244663871726624e-05,4.789387352225831e-12
ABLIM1,8.128451762887286e-13,1.4510899258459489e-05,3.709600583023922e-12,0.04009387887691607,0.0032468067332768313,3.779956629361839e-14,3.7098042780368915e-13,2.345011592716377e-13,5.496716554377049e-12,1.9349604998503446e-13,2.924846247658851e-12,1.7763061617156254e-14,4.7649433100480626e-14,3.063829997685073e-14,0.0005877814053185504,0.0035027362667677275,0.00027671382911521365,1.3359645737937395e-12,3.464975677172007e-13,0.05697858840832159,7.510572501283693e-06,2.6444706441325504e-16,5.755441356249152e-14,6.676196250265098e-15,0.0003108250407624674,4.130887627802028e-08,4.407212345905061e-11,1.257955598384135e-07,4.0403207838632434e-10,0.0013101532274026103,0.00020138069097818393,5.985090990812254e-10,4.1486406630212284e-11,4.4788038504393433e-13,0.00022273429637520296,6.212079870668916e-15,1.8424999551058974e-12,4.437083569172276e-06,0.0011714957274621153,1.5966137034445432e-05
ABTB1,3.431209674569048e-12,0.03595247232949007,0.007851127675017208,5.567187366371594e-05,3.725537754912551e-12,0.00014088860484071387,0.003559159135730129,2.733253334008999e-11,0.012035359743452054,2.834504627665988e-12,8.99260048138436e-09,2.0404664693112193e-14,1.808681826886971e-13,4.023365678301872e-13,0.2897519268066065,0.0006688877512588629,3.7912400291820376e-06,0.005530020195223557,9.456925108966298e-15,0.0060786089565423,1.106946764416547e-05,0.0016804606944384667,4.321050129538641e-12,0.0433155212344585,0.0042242145085919685,4.7500834005724585e-12,0.005407708272032925,4.924693589716034e-13,0.026893293709247482,1.4479057745162796e-05,2.559229883261025e-07,1.300706279860377e-11,8.452230377593465e-09,0.04702260924499609,5.341576418501711e-08,0.00020076586557846507,0.00733280674123919,5.163971563668042e-09,6.849105764855187e-05,3.873845444209469e-07
AC004687.1,1.3600540467903944e-12,0.0012110893375181487,6.627553833963666e-05,0.02727401566365731,0.0006665337485503726,1.023107893115057e-12,5.472924506476404e-11,2.7394403061936897e-09,1.179720173459417e-10,1.2173809256146797e-12,8.252378681168463e-11,3.184784025836389e-13,9.49350660455373e-14,1.8207509387123476e-13,0.0729133545059701,0.008058571047581727,1.3812491655253587e-10,4.382048408614904e-13,0.000245651923042261,6.922896730180465e-08,4.487268577062021e-18,4.835563038651409e-13,7.996099472516865e-17,0.00086851731786025,1.903495083114195e-16,1.1105996183669428e-16,2.4759664085919955e-13,3.8621079052640794e-16,1.7576436390141598e-16,1.3057936720932138e-16,1.5147746330393062e-13,9.943001368616731e-15,8.134732606565669e-16,2.6462688843841114e-06,1.1513767046573868e-15,2.0449923648599741e-16,2.4498748634285497e-07,0.05920359082821421,1.7320403882743266e-05,3.244078805937477e-12
AC004854.2,1.2169496010025614e-13,5.485182320429145e-13,1.4877375216732497e-12,0.03226669864204321,1.356197076704764e-06,4.339570234862495e-15,4.709295248685806e-14,3.041978481064171e-09,3.4275260706910066e-14,2.6417860177081814e-14,3.7154758918793735e-13,5.986354316813686e-14,2.2338163084564484e-14,9.95142934191517e-15,4.981700883274176e-07,0.00042738031466715815,1.5287800727002147e-13,5.727973932250536e-14,4.585767149416151e-14,3.575944144514447e-11,1.3469738787042762e-14,2.8911752756892098e-12,5.9762481376160375e-15,0.019514173838102035,4.289048957230014e-15,6.8401026782211735e-15,1.070525814472575e-12,1.2897362683494583e-14,3.750486042849484e-14,1.1440735863887098e-14,7.188790011642932e-11,3.789353279413383e-15,8.826434269039366e-16,5.5515947251557756e-14,8.133044911116823e-16,3.0495253707288324e-16,1.0370707810287392e-07,4.9893996948977583e-14,0.0009620304316661668,2.1709839907385494e-12
AC006369.1,1.4842805776548933e-15,1.673767270749378e-13,2.0169743471559305e-13,6.46729804230513e-06,1.9617897928010157e-09,1.930769580076767e-16,4.671959312531519e-15,2.120188320640738e-08,6.018948114131219e-15,5.685291228394771e-16,3.2085527414843575e-14,4.395006224417593e-15,3.4011355057618067e-16,6.725333914847895e-16,0.0018906986363175404,0.004499661827755126,8.450255011812753e-13,2.8482790273947356e-15,7.901584428514084e-08,8.064477766367727e-12,1.1443927087311738e-12,0.0038831884433484405,7.511039259725669e-13,0.043630458143985126,6.233572824002934e-13,1.0178977414257894e-13,1.4507942396004444e-10,1.8347916545282462e-13,1.111555534927932e-12,7.558897372961967e-13,9.616339009428194e-11,2.065360353958225e-12,0.008880651538516322,3.020942700002934e-12,6.980310607599657e-12,1.572381722363768e-13,0.008314015916203961,2.506301224360117e-10,0.05929500777865827,0.02790568805269958
AC007384.1,1.6641653784311492e-13,8.818219332462603e-12,2.3853089676607446e-12,0.03728593121603809,0.0005308493637593353,1.4462069867376965e-14,1.5799846564333296e-13,6.434848956981448e-11,1.499121439397963e-13,6.158827758003415e-14,2.069791935133213e-13,7.510182603131555e-15,2.276014666828051e-14,3.494606841021785e-14,2.7484044843509195e-07,0.00462909315150251,1.9924045767651545e-11,2.956505124652835e-13,2.458893922671505e-14,1.349307187441796e-10,2.6976880009650674e-15,1.0083016360261488e-09,3.875639665411895e-16,0.0014930967035938242,2.1601578992651094e-15,3.0825945937853676e-16,2.6410723915117617e-12,1.9037356374726335e-14,2.9410693090761504e-15,2.009931741168314e-15,8.715802905019247e-10,5.061845908058053e-12,5.913917489679778e-11,3.3423162015177506e-11,1.7816433220545138e-12,4.530912434801797e-13,0.0034314140519358023,8.517892699676834e-11,0.021653910030758984,0.0258248772686938
AC007952.4,5.246852028748385e-13,6.2641231297273695e-12,1.5844144604700872e-11,0.08537655823477991,3.510661770776854e-07,1.8285834337245546e-13,2.618542001912445e-12,0.00021689567171804248,7.145640043605623e-13,0.12247555904635866,7.554447244565285e-12,8.343790557580635e-07,5.617849948515131e-14,2.8285180583225715e-06,0.16612841854701574,1.0121385340342661e-05,1.7594954042946253e-12,7.102586537492142e-11,0.003621518404455551,5.577132065258983e-06,9.075082045747376e-13,4.529892630409991e-14,2.7264755426672233e-10,3.994856999504915e-14,9.082783985060803e-14,5.2319584612481915e-09,3.9999979374313506e-13,5.051320932338931e-14,0.08123066736569015,8.704231360359381e-13,3.1991493492005736e-11,1.855795847962225e-06,1.0242791802916166e-05,0.00012556022356726354,1.042733543425243e-05,2.366930451003395e-12,1.9717670317759265e-06,0.1633176232331088,3.657130453221229e-09,1.8440440967106458e-10
AC008105.3,3.4629048961313574e-14,0.0016233062570252586,1.2344616226729877e-06,0.003507281287458547,0.0005362037419249941,9.626894355778821e-15,2.100596521084077e-12,0.001051108234199723,1.2869640875083333e-13,3.7371991454247324e-15,3.490536442200042e-11,3.5234658768871773e-15,7.68186362802384e-15,8.438116214190372e-15,0.1278238344167096,4.9837172745156404e-08,1.4313300505505569e-08,3.627983974255365e-15,2.9293945514658544e-13,1.5874345019342135e-09,2.272770408652648e-12,7.078036818051205e-06,2.133492499878049e-14,0.0421506560394903,2.1689398750755052e-13,4.408485903223594e-14,1.686521947874034e-08,5.06346837721669e-12,2.1328490951388017e-11,7.495801786320272e-13,4.130397744996114e-14,3.2489654602389496e-16,2.853426562036978e-16,5.5437347247410976e-17,1.3518425305614694e-14,2.2161249573501805e-17,2.361763269353102e-13,1.5243627958666625e-17,0.018169710148574957,4.35508493502598e-15
AC008124.1,1.6944850932377054e-13,1.5008859941958567e-07,0.001817886496531441,0.0008961585131850597,1.298092431385621e-05,3.3190741854883713e-15,1.460362880968495e-11,8.062046211590418e-06,5.788201795110638e-10,7.587212636878246e-15,9.04457918014237e-11,2.0648033565954483e-14,2.7548913259525084e-15,1.0753451193293722e-14,0.14146621159813422,0.0006431081582077637,3.0534410476462035e-09,0.01681715269171062,1.2170855764738368e-14,2.9545259001972847e-10,5.609723796543383e-16,5.091415083872361e-14,5.919796627252816e-16,0.0018933422107753387,2.8095416396441665e-15,6.381102868191266e-16,3.598117345710515e-14,1.496736880296623e-15,5.1395432440422015e-15,5.4531978430499e-16,2.128727612793145e-09,2.940722944638103e-14,2.963493260924494e-14,2.3169701154280766e-09,7.390216779557929e-13,2.056626704099926e-15,1.024924055668655e-06,0.02362325218600873,0.0029513171471648855,1.4137060043161769e-08
AC009061.2,2.852217541835421e-13,1.5245357174715388e-06,0.0037713933402039306,0.0014043576263565295,0.0006900822271681629,7.020654456316995e-15,1.5302097613989415e-09,9.51308588173136e-06,1.87384567559035e-11,4.298299933776591e-15,1.790849410480156e-10,4.510869442704319e-13,1.480814172847916e-14,1.0933156058950058e-14,0.04151954722426595,2.4219474371298833e-06,6.531650275560619e-09,3.3876736763436193e-13,5.692221547524518e-13,1.6678039555702686e-10,1.4771732767596008e-14,2.1863661637247068e-07,5.579660138871895e-16,0.001056237836394116,1.995041897532542e-15,1.0280746117651101e-15,6.240985154913262e-10,4.113012525021714e-13,2.5811026361278987e-14,4.667632702741785e-15,1.2593380770064946e-10,5.343561391164844e-15,1.9979469101173926e-15,3.5866272901550863e-12,5.667334097313e-15,3.7617576211999747e-16,3.3397923795443907e-07,9.785320909597391e-13,0.0010833871137091618,3.727658265687143e-13
AC010642.2,4.687967821421075e-14,8.855608427258795e-09,0.0027174752912614317,9.09175660902838e-08,3.206206229013505e-07,6.446401471725235e-15,1.0605553603521962e-11,5.08628470758329e-05,1.7359376200194253e-13,5.6067058237474955e-15,1.843100943603089e-10,0.00020901430483131298,7.248146665563926e-15,7.668502218746287e-15,0.151376855691263,0.0008286756900538397,1.0320688865726837e-11,7.77467705266474e-14,0.0001875546201961776,5.240773305165285e-09,9.329200174152378e-17,3.234174344118934e-13,1.0970889232076257e-16,0.0014139134985981649,5.887714604138288e-17,6.754805905966437e-17,1.3667158583021426e-14,3.439598294678122e-16,6.033905626691712e-17,8.47423512894403e-17,7.180756532876956e-12,1.183553803743247e-12,5.546094009452249e-13,4.0928477868518473e-11,6.810099144956628e-13,1.189918205163827e-13,0.002186938659757541,2.3795565125402824e-09,0.042750917816185556,1.7549437447862032e-12
AC012306.2,9.837727108888312e-15,5.457560363389736e-09,0.001783050945710113,0.010295979506804914,1.3260824351599569e-05,1.4766930528880667e-15,4.3799647416644477e-13,0.00018937618136807046,8.769357172448339e-14,1.0505970265561063e-15,1.1243242635917548e-11,1.2508172893367912e-15,1.2225088310702754e-15,6.818915070051126e-16,0.1215825044238695,4.752933652101361e-11,6.990079060103985e-09,5.531064798623904e-16,3.0280024109106447e-05,3.376221781808085e-11,6.570911908142196e-15,4.601924003355421e-11,1.1196781650437276e-15,0.0022272692482241587,4.3129683013093946e-15,7.034325085519037e-16,3.7851940550418134e-11,2.722930042686583e-13,4.7107672230070466e-15,3.1670300417254515e-15,5.848647925555192e-11,4.084479898484393e-14,1.927480034680575e-15,1.3360455563218345e-12,6.788384306079109e-14,6.205693883525484e-16,9.223947798110008e-08,8.316188465361778e-11,0.000929092251912381,9.606520113827609e-10
AC012360.3,2.0541914512930493e-14,2.3001202930597407e-14,1.877994601355282e-14,0.003125011353747768,0.000758996908904748,4.350372107842676e-15,6.788792226936858e-14,5.157665141600003e-05,2.680012570655887e-15,1.1738322660069339e-14,2.0857444829220047e-14,6.833164989931469e-15,1.7008574357028903e-15,2.0310390431176032e-13,0.05445624986613519,0.0004819640302527565,3.4414604648783884e-15,0.010892953526671363,1.9315125082320116e-05,6.237399957221853e-11,1.0907166788097252e-14,1.8838055347435604e-07,7.005926111348177e-16,0.0009308987685755683,7.709022555441377e-15,2.718190052113704e-15,1.122327736952099e-09,6.652828070909841e-13,4.7320052849758895e-14,6.1633781944745475e-15,3.8436054909563785e-09,1.3605460251655478e-13,1.6620897054226943e-13,3.0864437419244226e-10,3.454283336134961e-12,1.7161908604292486e-14,6.063420055349737e-06,4.0822423206348786e-08,0.01549731413126009,6.580373931524071e-07
AC012645.3,6.248322164603521e-16,2.8839304429511058e-12,1.3931135822834544e-11,1.5919927992727736e-06,6.903239484744353e-09,1.4792062914862197e-16,1.8664099416536086e-13,1.5787024370455518e-07,2.2289751204706313e-12,1.3478554561253556e-16,2.177943151577972e-12,4.492673517239319e-17,2.0466514800525786e-16,5.735551858348765e-17,0.4613889742884519,7.09165046275287e-14,7.915477837197739e-13,4.124127126300786e-16,1.2202853716378152e-16,1.598001663848583e-11,1.3229857218403159e-14,6.194891494740221e-08,2.3267166570848587e-15,0.0005687518503749486,6.5742726436921015e-15,1.0371526501349387e-14,3.802222655514249e-10,2.6185778927242328e-12,4.570699852657428e-13,2.178041780094571e-14,1.268384889097098e-10,3.3377783904600624e-15,2.5852243098969095e-15,6.110665403809815e-12,2.2640607534615112e-15,3.123666285270969e-16,5.128099885409247e-08,1.504669380309358e-12,0.0005405847047028191,1.353571769544786e-10
AC013264.1,5.396146110402792e-14,7.598273962703034e-13,4.336936471303901e-13,0.00011722871570958379,9.014865959654775e-09,1.1947618270285932e-14,3.1037990672237317e-13,1.7178318803619636e-05,3.5897846201005684e-14,3.183595596334711e-14,2.2886340248272295e-12,5.775232408262521e-15,2.394003590026321e-15,4.084526777629514e-15,0.28155347821822435,3.8976559453661893e-14,1.1837837416283609e-13,3.728629839126399e-14,1.9981265572604432e-14,0.00511730632426874,6.496404780632323e-10,4.601297860580683e-06,1.1661621455208934e-13,0.057870123444058716,5.907255135369669e-13,5.64458823532035e-12,1.145223518154882e-08,4.4641089154732374e-10,1.241688209699652e-09,2.965438402433543e-11,3.8572141174609397e-10,5.702329270267292e-15,1.1462345650813959e-14,1.2630942783282104e-10,4.787416962017845e-13,2.4384766484002136e-16,4.980811625315499e-08,1.3685669734684098e-11,0.0006620964117564744,4.2601635942424917e-10
AC015982.1,6.119442739743126e-13,2.5422861244766764e-11,0.0026996921034973882,0.019347753599499817,1.9292208152524438e-07,4.455897023687064e-15,7.943707919322391e-11,6.122357206630662e-05,3.742983501714222e-12,2.5254296756014264e-14,1.6349468090853738e-10,1.8219919417224528e-14,4.0613853897604324e-14,2.071332091443119e-14,0.005026560683169696,3.12075076690325e-10,9.040829640125941e-09,0.01917753512948995,8.118142432268338e-05,4.021451214134389e-09,5.722618238024845e-19,7.123693697582783e-15,3.5761262804308735e-19,0.0011479806884263485,8.353529505453216e-19,4.6727723588562574e-17,2.0849657258823204e-15,2.1205981169485814e-17,3.620394919264612e-18,1.1771335413960527e-18,9.376059807701574e-15,3.2099776221305462e-15,1.70146678934946e-15,8.017849742661447e-13,3.656935698031425e-15,4.267958224661465e-16,3.1834433800583187e-07,1.187941082589511e-13,0.001103924978211754,4.665161545655364e-13
AC016405.3,3.045642656816344e-14,5.095923808644516e-13,8.787970686935383e-13,0.07557403543297017,8.610434495973535e-10,2.3452540098306708e-14,2.9119251626648424e-11,5.19609079363422e-07,3.857624031169978e-14,2.0926306539324238e-14,2.5485828312435376e-13,3.094417181392773e-15,9.896017686761251e-15,2.4006672616861603e-15,1.7055442654334693e-09,5.0057216023853726e-11,5.2620854391005326e-11,2.8074047634325387e-14,6.40675130011851e-15,3.127400812486403e-12,7.47890518358592e-17,1.609502394452682e-13,1.351042680773066e-16,0.0009652805093847667,2.6325043481702624e-16,2.9056026698218454e-16,3.59160539242402e-15,4.718913046002604e-16,5.497661428530087e-16,1.3598974875587042e-16,4.855510793834652e-10,4.159964163827048e-14,2.414187518650616e-14,1.0363407999737877e-10,3.858585584190582e-12,9.07475640159703e-16,6.265863732122613e-08,1.9596925806363885e-12,0.0009237819683705405,1.0570373347528005e-09
AC016727.1,4.751698256344989e-14,8.651060479034792e-11,0.0022226455139684044,0.01104695389138443,0.00025537579275306736,3.1117540397494864e-15,1.2059352073002617e-11,7.546845771479026e-06,2.248380430105828e-12,1.1885466437578226e-14,2.5870866383909805e-11,6.729322185053896e-15,3.876904390501115e-15,7.992822622465652e-15,0.059257465369308475,1.116624830432889e-08,2.118495543753185e-09,6.475122141750691e-14,9.612045400714563e-15,2.870639544735381e-10,3.91834887089595e-15,7.787108635875226e-09,2.6823121849886514e-17,1.5163512811478085e-05,3.7781258910245176e-16,1.6880073834319182e-16,1.1651424743796695e-10,4.3052011318431776e-13,0.021069859360458753,3.856046398429948e-16,8.367808094431543e-11,1.6767965562093687e-13,2.287449210424506e-14,5.693887241813907e-12,3.32297472504631e-13,5.845404641146735e-15,3.6730998500270277e-06,7.385991247254615e-10,0.015650252663238468,2.4092888587178966e-08
AC020765.2,1.511447576843353e-14,0.0076348359035894224,4.576780830721563e-05,0.009262252871283592,3.343812589431825e-06,9.131560902566476e-16,4.092886286737208e-12,7.242334953893506e-06,2.8625317597733115e-12,1.1380854045348805e-15,7.844541220787154e-13,4.277887494369326e-15,6.413566849527338e-16,8.960480776709835e-15,0.16670712340985475,0.0002488629209935491,9.367164724928978e-10,5.404227443323693e-16,2.273403736197751e-15,1.2064289142782386e-11,1.898606489389472e-15,4.924250358886097e-07,1.360552925034427e-15,0.0018975538183369522,5.182471680681467e-15,6.333098659670609e-16,5.233131123509772e-09,9.342592374678705e-12,2.6431663029349073e-13,1.1833102183848947e-14,1.9462576503741013e-10,2.0489364427419663e-14,6.444043159127083e-15,5.598311908327557e-10,2.8084194336716453e-12,1.665130864830742e-15,8.306781517114501e-07,1.5170067710877266e-08,0.005566431733383108,3.776672202191628e-07
AC020911.2,1.3105792974704887e-14,3.2106990919479465e-13,3.2688906676576313e-12,0.07803698749356436,3.5875665218580484e-08,6.840900301110873e-15,3.027654569345834e-13,3.556666872102043e-09,8.891792762793119e-14,6.962160389097134e-15,1.8009024375405138e-12,2.131710328384284e-15,8.643189382277546e-15,4.803123549510549e-15,1.6233564990389076e-08,9.907218119865473e-11,2.4969075911799887e-12,1.5030452094164317e-14,3.762651161485404e-15,4.1861498680437905e-10,1.2662264427765821e-11,3.825843432189865e-07,1.8331190983593108e-15,0.00136922204993625,3.6488085744797743e-14,3.1998520309969593e-14,1.9769134763652625e-11,5.702909197969666e-13,5.883251772124321e-10,4.850861744779288e-14,8.786097864583703e-15,2.0411065205537405e-15,1.0375107705355177e-14,1.5099724041935438e-14,2.740329575630565e-15,1.8902575611062604e-16,1.133636216821058e-10,1.7420430619086604e-14,0.001014314092442756,8.60865645286521e-14
AC023157.3,2.591452490056985e-14,4.687086875887651e-13,2.180741117954235e-06,0.02252790963035549,1.2041994687864087e-05,1.5257763740242703e-15,3.200770801735215e-12,7.5286199707634406e-06,1.983304455016768e-14,5.58342159524256e-15,2.621134339859395e-14,1.0737122747159705e-15,1.4427751783136432e-15,3.1072983665678363e-15,0.0176667510732674,4.835769306597092e-13,9.22316982930705e-11,4.832288419103316e-15,3.2429827824419075e-15,0.002547618549074086,2.679520545156157e-15,6.886798752716033e-10,1.917240200402908e-15,0.020549866601120497,1.3502836613715235e-14,3.3586865159734567e-15,8.052837902836543e-13,1.0027931509265559e-14,8.280831069099745e-15,1.0517182640945904e-14,4.5969865159379135e-10,4.130857159699656e-13,7.756880787868078e-15,5.31263570091856e-11,1.358253703141706e-12,4.108545020915428e-15,7.41466520071443e-08,5.065136004832958e-12,0.0009376717867231174,1.2985743865477143e-09
AC025159.1,1.2784633425133903e-13,0.009272295943627867,0.0014722536679703643,0.0028550180822996324,8.124538059107847e-05,6.829868949449177e-15,4.4120827761286616e-12,0.0013589008140391747,3.703367963952624e-12,2.57265420395649e-14,5.918916477071829e-11,1.965784294350478e-14,7.165468785196769e-15,4.3705764578802774e-14,0.1805397110108052,0.0003109660619108434,5.424915285892876e-12,6.98647008249927e-13,7.791938062902267e-12,8.655170677663308e-10,1.5583301965509683e-09,1.9547110317589486e-05,2.920263301211606e-10,0.02294236747534096,4.1322526241242455e-10,4.944055314762961e-10,5.550566564851457e-08,5.168992228577346e-08,0.0767272433678188,1.840199911964555e-10,5.362244591633497e-11,1.1314815004751456e-11,8.753852487705576e-13,0.049309917812563865,1.2485385364655946e-11,1.21479062939758e-13,1.7294869941817446e-06,5.307095945461812e-11,0.03658881020720205,0.010394915202823634
